Client ID,Best Local Accuracy,Best Local Accuracy Top-5,Best Global Accuracy,Best Global Accuracy Top-5,Best Global Model Train,Best Global Model Test,Best Global Model Train,Best Global Model Test,Hyperparameters
3,0.0,0.0,0.0,0.0,0.9588068181818182,0.8822,0.9997599231754162,0.9936,"{'epochs': 5, 'comm_round': 100, 'sample_fraction': 1.0, 'alpha': 0.01, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'iid', 'alg': 'sflv1', 'model': 'resnet-18', 'split_layer': 3, 'n_parties': 5, 'lr': 0.001, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv1_partition=iid_lr=0.001_epochs=5_num_users=5_beta=0.01_batch_size=64_opt=adam_dataset=cifar10_2024-04-08-0454-27', 'seed': 123, 'device': 'cuda:3', 'accuracies_file': 'logs/split_resnet_18.csv', 'dont_skip': False, 'multiprocessing': 0}"
4,0.0,0.0,0.0,0.0,0.9588068181818182,0.8822,0.9997599231754162,0.9936,"{'epochs': 5, 'comm_round': 100, 'sample_fraction': 1.0, 'alpha': 0.01, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'iid', 'alg': 'sflv1', 'model': 'resnet-18', 'split_layer': 3, 'n_parties': 5, 'lr': 0.001, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv1_partition=iid_lr=0.001_epochs=5_num_users=5_beta=0.01_batch_size=64_opt=adam_dataset=cifar10_2024-04-08-0454-27', 'seed': 123, 'device': 'cuda:3', 'accuracies_file': 'logs/split_resnet_18.csv', 'dont_skip': False, 'multiprocessing': 0}"
0,0.0,0.0,0.0,0.0,0.9997999359795134,0.9316,1.0,0.9985,"{'epochs': 5, 'comm_round': 100, 'sample_fraction': 1.0, 'alpha': 0.01, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'iid', 'alg': 'sflv1', 'model': 'resnet-18', 'split_layer': 4, 'n_parties': 5, 'lr': 0.001, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv1_partition=iid_lr=0.001_epochs=5_num_users=5_beta=0.01_batch_size=64_opt=adam_dataset=cifar10_2024-04-08-0802-09', 'seed': 123, 'device': 'cuda:2', 'accuracies_file': 'logs/split_resnet_18.csv', 'dont_skip': False, 'multiprocessing': 0}"
1,0.0,0.0,0.0,0.0,0.9997999359795134,0.9316,1.0,0.9985,"{'epochs': 5, 'comm_round': 100, 'sample_fraction': 1.0, 'alpha': 0.01, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'iid', 'alg': 'sflv1', 'model': 'resnet-18', 'split_layer': 4, 'n_parties': 5, 'lr': 0.001, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv1_partition=iid_lr=0.001_epochs=5_num_users=5_beta=0.01_batch_size=64_opt=adam_dataset=cifar10_2024-04-08-0802-09', 'seed': 123, 'device': 'cuda:2', 'accuracies_file': 'logs/split_resnet_18.csv', 'dont_skip': False, 'multiprocessing': 0}"
2,0.0,0.0,0.0,0.0,0.9997999359795134,0.9316,1.0,0.9985,"{'epochs': 5, 'comm_round': 100, 'sample_fraction': 1.0, 'alpha': 0.01, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'iid', 'alg': 'sflv1', 'model': 'resnet-18', 'split_layer': 4, 'n_parties': 5, 'lr': 0.001, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv1_partition=iid_lr=0.001_epochs=5_num_users=5_beta=0.01_batch_size=64_opt=adam_dataset=cifar10_2024-04-08-0802-09', 'seed': 123, 'device': 'cuda:2', 'accuracies_file': 'logs/split_resnet_18.csv', 'dont_skip': False, 'multiprocessing': 0}"
3,0.0,0.0,0.0,0.0,0.9997999359795134,0.9316,1.0,0.9985,"{'epochs': 5, 'comm_round': 100, 'sample_fraction': 1.0, 'alpha': 0.01, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'iid', 'alg': 'sflv1', 'model': 'resnet-18', 'split_layer': 4, 'n_parties': 5, 'lr': 0.001, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv1_partition=iid_lr=0.001_epochs=5_num_users=5_beta=0.01_batch_size=64_opt=adam_dataset=cifar10_2024-04-08-0802-09', 'seed': 123, 'device': 'cuda:2', 'accuracies_file': 'logs/split_resnet_18.csv', 'dont_skip': False, 'multiprocessing': 0}"
4,0.0,0.0,0.0,0.0,0.9997999359795134,0.9316,1.0,0.9985,"{'epochs': 5, 'comm_round': 100, 'sample_fraction': 1.0, 'alpha': 0.01, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'iid', 'alg': 'sflv1', 'model': 'resnet-18', 'split_layer': 4, 'n_parties': 5, 'lr': 0.001, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv1_partition=iid_lr=0.001_epochs=5_num_users=5_beta=0.01_batch_size=64_opt=adam_dataset=cifar10_2024-04-08-0802-09', 'seed': 123, 'device': 'cuda:2', 'accuracies_file': 'logs/split_resnet_18.csv', 'dont_skip': False, 'multiprocessing': 0}"
0,0.0,0.0,0.0,0.0,0.9998399487836107,0.9299,1.0,0.9984,"{'epochs': 5, 'comm_round': 100, 'sample_fraction': 1.0, 'alpha': 0.01, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'iid', 'alg': 'sflv1', 'model': 'resnet-18', 'split_layer': 4, 'n_parties': 5, 'lr': 0.001, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv1_partition=iid_lr=0.001_epochs=5_num_users=5_beta=0.01_batch_size=64_opt=adam_dataset=cifar10_2024-04-08-0815-03', 'seed': 123, 'device': 'cuda:3', 'accuracies_file': 'logs/split_resnet_18.csv', 'dont_skip': False, 'multiprocessing': 0}"
1,0.0,0.0,0.0,0.0,0.9998399487836107,0.9299,1.0,0.9984,"{'epochs': 5, 'comm_round': 100, 'sample_fraction': 1.0, 'alpha': 0.01, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'iid', 'alg': 'sflv1', 'model': 'resnet-18', 'split_layer': 4, 'n_parties': 5, 'lr': 0.001, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv1_partition=iid_lr=0.001_epochs=5_num_users=5_beta=0.01_batch_size=64_opt=adam_dataset=cifar10_2024-04-08-0815-03', 'seed': 123, 'device': 'cuda:3', 'accuracies_file': 'logs/split_resnet_18.csv', 'dont_skip': False, 'multiprocessing': 0}"
2,0.0,0.0,0.0,0.0,0.9998399487836107,0.9299,1.0,0.9984,"{'epochs': 5, 'comm_round': 100, 'sample_fraction': 1.0, 'alpha': 0.01, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'iid', 'alg': 'sflv1', 'model': 'resnet-18', 'split_layer': 4, 'n_parties': 5, 'lr': 0.001, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv1_partition=iid_lr=0.001_epochs=5_num_users=5_beta=0.01_batch_size=64_opt=adam_dataset=cifar10_2024-04-08-0815-03', 'seed': 123, 'device': 'cuda:3', 'accuracies_file': 'logs/split_resnet_18.csv', 'dont_skip': False, 'multiprocessing': 0}"
3,0.0,0.0,0.0,0.0,0.9998399487836107,0.9299,1.0,0.9984,"{'epochs': 5, 'comm_round': 100, 'sample_fraction': 1.0, 'alpha': 0.01, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'iid', 'alg': 'sflv1', 'model': 'resnet-18', 'split_layer': 4, 'n_parties': 5, 'lr': 0.001, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv1_partition=iid_lr=0.001_epochs=5_num_users=5_beta=0.01_batch_size=64_opt=adam_dataset=cifar10_2024-04-08-0815-03', 'seed': 123, 'device': 'cuda:3', 'accuracies_file': 'logs/split_resnet_18.csv', 'dont_skip': False, 'multiprocessing': 0}"
4,0.0,0.0,0.0,0.0,0.9998399487836107,0.9299,1.0,0.9984,"{'epochs': 5, 'comm_round': 100, 'sample_fraction': 1.0, 'alpha': 0.01, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'iid', 'alg': 'sflv1', 'model': 'resnet-18', 'split_layer': 4, 'n_parties': 5, 'lr': 0.001, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv1_partition=iid_lr=0.001_epochs=5_num_users=5_beta=0.01_batch_size=64_opt=adam_dataset=cifar10_2024-04-08-0815-03', 'seed': 123, 'device': 'cuda:3', 'accuracies_file': 'logs/split_resnet_18.csv', 'dont_skip': False, 'multiprocessing': 0}"
0,0.19519519519519518,1.0,0.1,0.5,0.0,0.0,0.0,0.0,"{'epochs': 5, 'comm_round': 100, 'sample_fraction': 1.0, 'alpha': 0.01, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'local_training', 'model': 'vgg-16', 'split_layer': 4, 'n_parties': 2, 'lr': 0.0001, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 1024, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=local_training_partition=subsample_lr=0.0001_epochs=5_num_users=2_beta=0.01_batch_size=1024_opt=adam_dataset=cifar10_2024-04-08-1443-48', 'seed': 123, 'device': 'cuda:2', 'accuracies_file': 'logs/split_resnet_18.csv', 'dont_skip': False, 'multiprocessing': 0}"
1,0.779559118236473,1.0,0.3979,0.5847,0.0,0.0,0.0,0.0,"{'epochs': 5, 'comm_round': 100, 'sample_fraction': 1.0, 'alpha': 0.01, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'local_training', 'model': 'vgg-16', 'split_layer': 4, 'n_parties': 2, 'lr': 0.0001, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 1024, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=local_training_partition=subsample_lr=0.0001_epochs=5_num_users=2_beta=0.01_batch_size=1024_opt=adam_dataset=cifar10_2024-04-08-1443-48', 'seed': 123, 'device': 'cuda:2', 'accuracies_file': 'logs/split_resnet_18.csv', 'dont_skip': False, 'multiprocessing': 0}"
0,0.0,0.0,0.0,0.0,0.17970784505208334,0.1764,0.6390584309895834,0.6419,"{'epochs': 5, 'comm_round': 100, 'sample_fraction': 1.0, 'alpha': 0.01, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'iid', 'alg': 'sflv1', 'model': 'vgg-16', 'split_layer': 4, 'n_parties': 5, 'lr': 0.0001, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 1024, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv1_partition=iid_lr=0.0001_epochs=5_num_users=5_beta=0.01_batch_size=1024_opt=adam_dataset=cifar10_2024-04-08-1446-43', 'seed': 123, 'device': 'cuda:2', 'accuracies_file': 'logs/split_resnet_18.csv', 'dont_skip': False, 'multiprocessing': 0}"
1,0.0,0.0,0.0,0.0,0.17970784505208334,0.1764,0.6390584309895834,0.6419,"{'epochs': 5, 'comm_round': 100, 'sample_fraction': 1.0, 'alpha': 0.01, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'iid', 'alg': 'sflv1', 'model': 'vgg-16', 'split_layer': 4, 'n_parties': 5, 'lr': 0.0001, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 1024, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv1_partition=iid_lr=0.0001_epochs=5_num_users=5_beta=0.01_batch_size=1024_opt=adam_dataset=cifar10_2024-04-08-1446-43', 'seed': 123, 'device': 'cuda:2', 'accuracies_file': 'logs/split_resnet_18.csv', 'dont_skip': False, 'multiprocessing': 0}"
2,0.0,0.0,0.0,0.0,0.17970784505208334,0.1764,0.6390584309895834,0.6419,"{'epochs': 5, 'comm_round': 100, 'sample_fraction': 1.0, 'alpha': 0.01, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'iid', 'alg': 'sflv1', 'model': 'vgg-16', 'split_layer': 4, 'n_parties': 5, 'lr': 0.0001, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 1024, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv1_partition=iid_lr=0.0001_epochs=5_num_users=5_beta=0.01_batch_size=1024_opt=adam_dataset=cifar10_2024-04-08-1446-43', 'seed': 123, 'device': 'cuda:2', 'accuracies_file': 'logs/split_resnet_18.csv', 'dont_skip': False, 'multiprocessing': 0}"
3,0.0,0.0,0.0,0.0,0.17970784505208334,0.1764,0.6390584309895834,0.6419,"{'epochs': 5, 'comm_round': 100, 'sample_fraction': 1.0, 'alpha': 0.01, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'iid', 'alg': 'sflv1', 'model': 'vgg-16', 'split_layer': 4, 'n_parties': 5, 'lr': 0.0001, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 1024, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv1_partition=iid_lr=0.0001_epochs=5_num_users=5_beta=0.01_batch_size=1024_opt=adam_dataset=cifar10_2024-04-08-1446-43', 'seed': 123, 'device': 'cuda:2', 'accuracies_file': 'logs/split_resnet_18.csv', 'dont_skip': False, 'multiprocessing': 0}"
4,0.0,0.0,0.0,0.0,0.17970784505208334,0.1764,0.6390584309895834,0.6419,"{'epochs': 5, 'comm_round': 100, 'sample_fraction': 1.0, 'alpha': 0.01, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'iid', 'alg': 'sflv1', 'model': 'vgg-16', 'split_layer': 4, 'n_parties': 5, 'lr': 0.0001, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 1024, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv1_partition=iid_lr=0.0001_epochs=5_num_users=5_beta=0.01_batch_size=1024_opt=adam_dataset=cifar10_2024-04-08-1446-43', 'seed': 123, 'device': 'cuda:2', 'accuracies_file': 'logs/split_resnet_18.csv', 'dont_skip': False, 'multiprocessing': 0}"
